time,mag,place
2022-04-11T02:50:41.080Z,1.83,"11 km E of Pāhala, Hawaii"
2022-04-11T02:49:06.330Z,2.14,"1 km WNW of Palomas, Puerto Rico"
2022-04-11T02:46:50.285Z,1.30,"2 km NNE of Chickaloon, Alaska"
2022-04-11T02:32:13.250Z,1.75,"3 km E of La Parguera, Puerto Rico"
2022-04-11T02:26:40.840Z,1.70,"14 km NE of West Yellowstone, Montana"
2022-04-11T02:20:03.670Z,2.69,"15 km SSE of Sunnyside, Utah"
2022-04-11T02:17:42.670Z,2.59,"3 km ENE of Magas Arriba, Puerto Rico"
2022-04-11T02:16:52.746Z,1.90,"42 km E of Denali National Park, Alaska"
2022-04-11T02:07:22.690Z,1.80,"5 km SSW of Bingham Canyon, Utah"
2022-04-11T02:04:54.010Z,2.20,"4 km SE of Pāhala, Hawaii"
2022-04-11T02:04:14.090Z,2.44,"1 km SE of Yauco, Puerto Rico"
2022-04-11T01:56:12.105Z,2.70,"88 km SSE of Akutan, Alaska"
2022-04-11T01:48:08.130Z,0.83,"7km NW of The Geysers, CA"
2022-04-11T01:46:28.056Z,4.60,"153 km NNE of Calama, Chile"
2022-04-11T01:41:42.364Z,4.70,"23 km SW of Doaba, Pakistan"
2022-04-11T01:40:09.040Z,2.26,"7 km WSW of Fuig, Puerto Rico"
2022-04-11T01:37:24.500Z,1.36,"22 km ENE of Honaunau-Napoopoo, Hawaii"
2022-04-11T01:29:34.260Z,4.20,"15 km WSW of Ashkāsham, Afghanistan"
2022-04-11T01:26:57.790Z,1.18,"18km ESE of Little Lake, CA"
2022-04-11T01:22:41.980Z,2.54,"2 km N of Tallaboa, Puerto Rico"
2022-04-11T01:22:14.686Z,4.90,South Sandwich Islands region
2022-04-11T01:07:05.800Z,1.94,"80 km ENE of Adak, Alaska"
2022-04-11T01:03:58.350Z,2.00,"3 km ENE of Tallaboa, Puerto Rico"
2022-04-11T01:00:25.900Z,2.27,"10 km SSE of La Parguera, Puerto Rico"
2022-04-11T00:54:57.405Z,1.00,"5 km N of Chickaloon, Alaska"
2022-04-11T00:54:13.166Z,1.20,"2 km NNE of Chickaloon, Alaska"
2022-04-11T00:52:40.714Z,1.10,Southern Alaska
2022-04-11T00:50:58.511Z,0.90,"3 km N of Chickaloon, Alaska"
2022-04-11T00:48:14.230Z,2.40,"2 km WNW of Guayanilla, Puerto Rico"
2022-04-11T00:47:05.230Z,2.39,"5 km E of Pāhala, Hawaii"
2022-04-11T00:45:53.746Z,1.50,"73 km ESE of Denali Park, Alaska"
2022-04-11T00:44:26.050Z,0.27,"7km W of Cobb, CA"
2022-04-11T00:43:44.410Z,4.80,"Kermadec Islands, New Zealand"
2022-04-11T00:38:31.590Z,0.97,"10 km E of Ashford, Washington"
2022-04-11T00:31:08.930Z,0.75,"8km NW of The Geysers, CA"
2022-04-11T00:26:07.691Z,1.00,"4 km WSW of Point MacKenzie, Alaska"
2022-04-11T00:23:06.050Z,1.81,"2 km SSW of Pāhala, Hawaii"
2022-04-11T00:18:46.900Z,1.00,"18km ESE of Anza, CA"
2022-04-11T00:05:22.310Z,0.30,"10km NW of The Geysers, CA"
2022-04-10T23:54:02.740Z,0.85,"3km W of Cobb, CA"
2022-04-10T23:53:58.970Z,1.89,"3 km WSW of Benton City, Washington"
2022-04-10T23:49:45.740Z,0.58,"17km NNE of Indio, CA"
2022-04-10T23:45:54.285Z,1.20,"24 km N of Fishhook, Alaska"
2022-04-10T23:41:21.707Z,5.30,northern Mid-Atlantic Ridge
2022-04-10T23:39:19.688Z,0.80,"4 km WNW of Doyle, California"
2022-04-10T23:38:13.350Z,0.23,"12km WNW of Anza, CA"
2022-04-10T23:31:15.920Z,2.09,"6 km ENE of La Parguera, Puerto Rico"
2022-04-10T23:29:01.436Z,1.80,"86 km SSW of Sand Point, Alaska"
2022-04-10T23:24:56.630Z,1.18,"5 km E of Union City, Oklahoma"
2022-04-10T23:22:04.825Z,1.50,"45 km WNW of Nanwalek, Alaska"
2022-04-10T23:19:13.226Z,1.00,"47 km WNW of Petersville, Alaska"
2022-04-10T23:18:10.740Z,1.60,"4 km WSW of Benton City, Washington"
2022-04-10T23:16:24.094Z,4.40,"13 km WNW of Antakotako, Madagascar"
2022-04-10T23:15:59.090Z,0.80,"0 km N of Chickaloon, Alaska"
2022-04-10T23:06:13.659Z,1.10,"29 km WNW of Four Mile Road, Alaska"
2022-04-10T23:03:50.237Z,1.40,"7 km NE of Fox, Alaska"
2022-04-10T23:03:00.360Z,3.56,"1 km SE of Bayamón, Puerto Rico"
2022-04-10T22:59:06.950Z,0.40,"20 km SSW of Mammoth, Wyoming"
2022-04-10T22:49:00.310Z,-0.64,"63 km ENE of Pedro Bay, Alaska"
2022-04-10T22:43:00.256Z,1.20,"52 km S of Tanana, Alaska"
2022-04-10T22:36:24.200Z,1.13,"16km SSW of Searles Valley, CA"
2022-04-10T22:29:29.160Z,4.60,"112 km SSE of Ugashik, Alaska"
2022-04-10T22:19:38.210Z,0.86,"2km NE of The Geysers, CA"
2022-04-10T22:13:42.001Z,4.10,"113 km SSW of Uyuni, Bolivia"
2022-04-10T22:11:11.890Z,0.55,"21km E of Little Lake, CA"
2022-04-10T22:10:55.144Z,4.00,"105 km E of Iquique, Chile"
2022-04-10T22:03:21.380Z,0.08,"3km W of Cobb, CA"
2022-04-10T21:47:44.860Z,0.28,"38 km NNE of Amboy, Washington"
2022-04-10T21:46:09.810Z,1.87,"6 km ENE of Pāhala, Hawaii"
2022-04-10T21:36:03.050Z,2.80,"23 km NNE of Tierras Nuevas Poniente, Puerto Rico"
2022-04-10T21:35:44.030Z,0.90,"22km ESE of Anza, CA"
2022-04-10T21:32:27.950Z,1.63,"16 km WNW of Stanley, Idaho"
2022-04-10T21:31:21.165Z,1.10,"27 km WSW of Petersville, Alaska"
2022-04-10T21:08:30.591Z,1.10,"40 km NE of Cordova, Alaska"
2022-04-10T21:03:44.830Z,0.40,"149 km W of Adak, Alaska"
2022-04-10T20:57:15.090Z,0.24,"62 km WNW of Beluga, Alaska"
2022-04-10T20:56:48.333Z,4.90,"61 km WNW of Tobelo, Indonesia"
2022-04-10T20:54:01.697Z,2.10,"30 km WSW of Healy, Alaska"
2022-04-10T20:42:30.790Z,2.20,"56 km SSW of Cantwell, Alaska"
2022-04-10T20:39:36.150Z,0.84,"7km NW of The Geysers, CA"
2022-04-10T20:39:04.240Z,2.41,"17 km N of Pāhala, Hawaii"
2022-04-10T20:36:21.297Z,1.90,"61 km WNW of Nanwalek, Alaska"
2022-04-10T20:29:10.498Z,0.90,"86 km NNW of Karluk, Alaska"
2022-04-10T20:27:50.690Z,0.46,"83 km NNW of Karluk, Alaska"
2022-04-10T20:22:42.010Z,1.00,"13 km SSW of South Van Horn, Alaska"
2022-04-10T20:09:36.400Z,2.14,"7km SSW of Holtville, CA"
2022-04-10T20:03:33.870Z,0.62,"7km SE of Cloverdale, CA"
2022-04-10T20:03:03.013Z,4.50,"Off the coast of Aisen, Chile"
2022-04-10T20:02:39.280Z,2.16,"16 km SSE of Waynoka, Oklahoma"
2022-04-10T19:45:31.184Z,1.40,"37 km NE of Healy, Alaska"
2022-04-10T19:45:21.222Z,1.80,"52 km WNW of Aleneva, Alaska"
2022-04-10T19:36:09.810Z,2.57,"3 km S of Guánica, Puerto Rico"
2022-04-10T19:32:25.909Z,1.10,"87 km NW of Aleneva, Alaska"
2022-04-10T19:01:14.620Z,1.83,"2 km ESE of Hōlualoa, Hawaii"
2022-04-10T18:53:04.530Z,0.21,"5km NW of The Geysers, CA"
2022-04-10T18:49:57.980Z,0.37,"10km NW of The Geysers, CA"
2022-04-10T18:49:06.850Z,0.84,"4 km WSW of Benton City, Washington"
2022-04-10T18:44:18.010Z,2.48,"1 km WNW of Indios, Puerto Rico"
2022-04-10T18:43:31.660Z,0.78,"15km ENE of Alum Rock, CA"
2022-04-10T18:33:42.150Z,2.21,"3 km SSW of Pāhala, Hawaii"
2022-04-10T18:22:20.550Z,2.33,"10 km SSE of Indios, Puerto Rico"
2022-04-10T18:21:51.340Z,1.62,"3 km W of Tiptonville, Tennessee"
2022-04-10T18:17:23.247Z,1.40,"60 km N of Petersville, Alaska"
2022-04-10T18:16:01.740Z,2.10,"12 km ESE of La Malbaie, Canada"
2022-04-10T18:12:51.794Z,1.50,"29 km W of Nikiski, Alaska"
2022-04-10T18:10:25.060Z,4.80,Mariana Islands region
2022-04-10T18:03:33.290Z,0.83,"5km W of Cobb, CA"
2022-04-10T18:03:30.940Z,1.01,"5km W of Cobb, CA"
2022-04-10T17:53:56.090Z,1.07,"15km E of Seven Trees, CA"
2022-04-10T17:51:31.850Z,0.37,"90 km W of Adak, Alaska"
2022-04-10T17:48:12.140Z,0.16,"2km NNW of The Geysers, CA"
2022-04-10T17:48:03.262Z,1.10,"13 km WSW of Valdez, Alaska"
2022-04-10T17:47:03.090Z,2.25,"5 km S of Pāhala, Hawaii"
2022-04-10T17:42:02.360Z,2.54,"23 km NNW of Volcano, Hawaii"
2022-04-10T17:37:33.880Z,1.16,"3km SW of San Bernardino, CA"
2022-04-10T17:31:50.430Z,0.33,"13km WNW of Anza, CA"
2022-04-10T17:26:50.110Z,2.12,"1 km S of Magas Arriba, Puerto Rico"
2022-04-10T17:19:12.484Z,1.40,"59 km SSE of Cantwell, Alaska"
2022-04-10T17:16:36.130Z,1.24,"Rat Islands, Aleutian Islands, Alaska"
2022-04-10T17:02:58.610Z,2.57,"6km SE of Tres Pinos, CA"
2022-04-10T16:57:44.370Z,2.00,"5 km WSW of Volcano, Hawaii"
2022-04-10T16:41:25.790Z,1.30,"14km SW of Toms Place, CA"
2022-04-10T16:30:47.782Z,1.50,"51 km SSE of Denali National Park, Alaska"
2022-04-10T16:29:30.600Z,1.20,"53 km WNW of Cantwell, Alaska"
2022-04-10T16:23:30.375Z,0.50,"59 km N of Indian Springs, Nevada"
2022-04-10T16:22:15.870Z,1.40,"7 km SW of Houston, Alaska"
2022-04-10T16:21:41.568Z,4.30,"64 km SE of Hengchun, Taiwan"
2022-04-10T16:19:36.011Z,0.80,"53 km SW of Skwentna, Alaska"
2022-04-10T16:10:22.060Z,-0.06,"2km NNW of The Geysers, CA"
2022-04-10T16:05:20.814Z,1.40,"28 km WSW of Petersville, Alaska"
2022-04-10T15:57:04.516Z,0.40,"5 km WNW of Doyle, California"
2022-04-10T15:56:10.052Z,1.50,"49 km SE of Egegik, Alaska"
2022-04-10T15:52:01.438Z,4.60,South Sandwich Islands region
2022-04-10T15:49:51.190Z,2.93,"41km WSW of Guadalupe, CA"
2022-04-10T15:49:44.930Z,4.00,"23 km NNE of Sincik, Turkey"
2022-04-10T15:45:25.100Z,0.75,"13km SE of Mammoth Lakes, CA"
2022-04-10T15:33:11.570Z,2.70,"73 km N of Chickaloon, Alaska"
2022-04-10T15:32:25.210Z,1.10,"88 km SSW of McCarthy, Alaska"
2022-04-10T15:09:40.657Z,2.00,"43 km NNE of Whittier, Alaska"
2022-04-10T15:06:45.550Z,3.32,"60 km SSE of Boca de Yuma, Dominican Republic"
2022-04-10T15:04:06.381Z,0.70,"33 km N of Beluga, Alaska"
2022-04-10T15:00:23.143Z,4.90,"237 km S of Kokopo, Papua New Guinea"
2022-04-10T14:58:18.460Z,1.49,"11 km E of Crowder, Oklahoma"
2022-04-10T14:51:03.680Z,0.93,"16km ESE of Julian, CA"
2022-04-10T14:48:46.520Z,0.91,"22km SSW of La Quinta, CA"
2022-04-10T14:44:45.100Z,1.04,"9km N of Cabazon, CA"
2022-04-10T14:17:30.805Z,5.10,"188 km NNW of Sabang, Indonesia"
2022-04-10T14:05:13.810Z,0.23,"2km SSW of Anderson Springs, CA"
2022-04-10T14:03:15.888Z,1.30,"28 km WNW of Hope, Alaska"
2022-04-10T13:54:42.240Z,2.33,"15km NW of Progreso, B.C., MX"
2022-04-10T13:48:12.990Z,0.41,"15 km NE of West Yellowstone, Montana"
2022-04-10T13:34:28.143Z,5.20,"186 km NNW of Sabang, Indonesia"
2022-04-10T13:26:46.890Z,2.05,"2 km SSW of Pāhala, Hawaii"
2022-04-10T13:24:15.780Z,2.07,"3 km ESE of Maria Antonia, Puerto Rico"
2022-04-10T13:21:09.073Z,2.80,"20 km NNW of Fox River, Alaska"
2022-04-10T13:15:49.030Z,0.14,"8km SE of Valle Vista, CA"
2022-04-10T13:03:15.120Z,2.60,"16km WSW of Petrolia, CA"
2022-04-10T12:41:58.820Z,3.36,"74 km NE of Punta Cana, Dominican Republic"
2022-04-10T12:38:56.373Z,2.20,"55 km NW of Toyah, Texas"
2022-04-10T12:26:47.080Z,1.10,"32 km NW of Petersville, Alaska"
2022-04-10T12:24:39.400Z,-0.24,Alaska Peninsula
2022-04-10T12:24:37.880Z,0.72,"14km SW of Searles Valley, CA"
2022-04-10T12:18:13.121Z,1.80,"70 km WNW of Petersville, Alaska"
2022-04-10T12:17:54.530Z,3.61,"63 km N of San Antonio, Puerto Rico"
2022-04-10T12:12:50.080Z,2.41,"9km ENE of Morgan Hill, CA"
2022-04-10T12:00:46.282Z,4.40,"2 km SSE of San Francisco la Unión, Guatemala"
2022-04-10T11:46:19.070Z,2.15,"26 km E of Honaunau-Napoopoo, Hawaii"
2022-04-10T11:41:54.470Z,0.49,"9 km NNE of West Yellowstone, Montana"
2022-04-10T11:34:03.894Z,4.80,western Indian-Antarctic Ridge
2022-04-10T11:29:07.811Z,1.50,"79 km ENE of Susitna North, Alaska"
2022-04-10T11:28:53.850Z,0.05,"62 km W of Happy Valley, Alaska"
2022-04-10T11:18:02.370Z,0.90,"6km NW of Rialto, CA"
2022-04-10T11:16:04.660Z,5.10,western Indian-Antarctic Ridge
2022-04-10T11:12:21.781Z,2.80,"5 km E of Tanana, Alaska"
2022-04-10T11:10:43.890Z,0.81,"8km NW of Borrego Springs, CA"
2022-04-10T10:54:22.610Z,0.13,"9 km NNE of West Yellowstone, Montana"
2022-04-10T10:50:25.460Z,0.43,"84 km W of Adak, Alaska"
2022-04-10T10:50:22.390Z,0.78,"8km E of Ridgecrest, CA"
2022-04-10T10:50:06.460Z,2.00,"7km SSW of Holtville, CA"
2022-04-10T10:43:25.456Z,5.00,"180 km NNW of Sabang, Indonesia"
2022-04-10T10:40:37.994Z,1.50,"64 km ESE of Denali National Park, Alaska"
2022-04-10T10:27:00.910Z,1.31,"22km SW of New Idria, CA"
2022-04-10T10:26:09.497Z,1.90,"15 km E of Healy, Alaska"
2022-04-10T10:21:51.740Z,0.25,"9 km NNE of West Yellowstone, Montana"
2022-04-10T10:21:44.490Z,1.65,"145 km WSW of Adak, Alaska"
2022-04-10T10:20:16.402Z,4.50,"182 km NW of Sabang, Indonesia"
2022-04-10T10:00:15.770Z,1.12,"7km SSW of Anza, CA"
2022-04-10T09:55:22.030Z,2.20,"4 km E of Pāhala, Hawaii"
2022-04-10T09:51:35.520Z,1.95,"4 km S of Pāhala, Hawaii"
2022-04-10T09:43:49.690Z,1.71,"4km SSW of Anderson Springs, CA"
2022-04-10T09:43:16.553Z,5.00,"80 km NE of Hasaki, Japan"
2022-04-10T09:36:01.900Z,0.56,"6km WNW of Cobb, CA"
2022-04-10T09:24:01.290Z,1.10,"6 km NW of Topaz Lake, Nevada"
2022-04-10T08:53:14.107Z,2.30,"35 km NNW of Toyah, Texas"
2022-04-10T08:50:04.990Z,0.91,"23 km ENE of Ashford, Washington"
2022-04-10T08:48:54.200Z,0.98,"59 km E of Port Alsworth, Alaska"
2022-04-10T08:39:36.560Z,1.14,"16km NNE of Indio, CA"
2022-04-10T08:30:25.318Z,4.70,"81 km ESE of Namie, Japan"
2022-04-10T08:21:03.590Z,2.12,"39km WSW of Ludlow, CA"
2022-04-10T08:15:52.640Z,0.99,"8km S of Idyllwild, CA"
2022-04-10T08:12:10.130Z,0.26,"14 km NE of West Yellowstone, Montana"
2022-04-10T08:07:08.187Z,2.20,"52 km NW of Toyah, Texas"
2022-04-10T08:05:12.780Z,0.11,"14 km NE of West Yellowstone, Montana"
2022-04-10T08:04:24.338Z,1.20,"2 km NNW of Big Lake, Alaska"
2022-04-10T08:00:15.110Z,0.38,"2km NE of The Geysers, CA"
2022-04-10T07:53:38.370Z,3.07,"10 km WSW of Mayagüez, Puerto Rico"
2022-04-10T07:47:15.879Z,1.40,"49 km W of Nanwalek, Alaska"
2022-04-10T07:46:54.230Z,2.04,"3 km N of Yauco, Puerto Rico"
2022-04-10T07:46:33.570Z,1.09,"17 km SE of Lincoln, Montana"
2022-04-10T07:46:29.190Z,2.05,"5 km WSW of Volcano, Hawaii"
2022-04-10T07:19:32.500Z,0.93,"15km W of Searles Valley, CA"
2022-04-10T07:11:04.360Z,1.27,"2 km ENE of Lake Roesiger, Washington"
2022-04-10T07:10:28.670Z,2.14,"1 km SSE of Pāhala, Hawaii"
2022-04-10T07:05:26.742Z,4.90,South Sandwich Islands region
2022-04-10T06:58:16.410Z,3.09,"80km ESE of Maneadero, B.C., MX"
2022-04-10T06:57:20.020Z,1.68,"3 km NW of Butte Falls, Oregon"
2022-04-10T06:57:18.787Z,1.60,"71 km ESE of Denali National Park, Alaska"
2022-04-10T06:32:19.608Z,1.20,"66 km SE of Denali National Park, Alaska"
2022-04-10T06:28:17.958Z,1.60,"53 km ENE of Ferry, Alaska"
2022-04-10T06:25:13.620Z,1.84,"22km ESE of Little Lake, CA"
2022-04-10T06:22:02.370Z,2.33,"4 km SSW of Tallaboa, Puerto Rico"
2022-04-10T06:20:41.800Z,1.81,"4 km SE of Pāhala, Hawaii"
2022-04-10T06:19:29.210Z,0.60,"2km NW of The Geysers, CA"
2022-04-10T06:11:38.310Z,1.02,"10km S of Idyllwild, CA"
2022-04-10T06:09:38.172Z,1.80,"54 km ENE of Port Alsworth, Alaska"
2022-04-10T05:54:48.526Z,1.20,"84 km WNW of Paxson, Alaska"
2022-04-10T05:54:41.280Z,1.16,"8km NW of The Geysers, CA"
2022-04-10T05:54:12.610Z,1.24,"8km NW of The Geysers, CA"
2022-04-10T05:46:47.595Z,0.90,"39 km S of Skwentna, Alaska"
2022-04-10T05:37:16.840Z,1.32,"8km E of Borrego Springs, CA"
2022-04-10T05:32:33.030Z,0.06,"60 km W of Happy Valley, Alaska"
2022-04-10T05:22:20.360Z,1.16,"8km NW of The Geysers, CA"
2022-04-10T05:13:46.620Z,0.89,"10km NE of Coso Junction, CA"
2022-04-10T05:06:40.743Z,4.10,"39 km WSW of El Arenal, Mexico"
2022-04-10T05:01:45.680Z,1.82,"10km NE of Coso Junction, CA"
2022-04-10T05:01:34.330Z,0.38,"4km W of Cobb, CA"
2022-04-10T05:01:11.070Z,0.62,"6km NNE of Fontana, CA"
2022-04-10T05:00:15.780Z,0.80,"10km NE of Coso Junction, CA"
2022-04-10T04:59:49.470Z,0.91,"9km NE of Coso Junction, CA"
2022-04-10T04:59:12.690Z,0.24,"15 km NE of West Yellowstone, Montana"
2022-04-10T04:58:48.040Z,2.10,"10km NE of Coso Junction, CA"
2022-04-10T04:48:30.260Z,2.45,"5 km SE of Pāhala, Hawaii"
2022-04-10T04:48:01.010Z,1.59,"21km ESE of Little Lake, CA"
2022-04-10T04:47:56.210Z,1.81,"22km ESE of Little Lake, CA"
2022-04-10T04:34:50.730Z,0.56,"11km W of Toms Place, CA"
2022-04-10T04:32:56.838Z,4.40,"187 km NNW of Sabang, Indonesia"
2022-04-10T04:27:04.687Z,1.20,"73 km WNW of Ninilchik, Alaska"
2022-04-10T04:24:25.809Z,1.00,"24 km NNE of Point Possession, Alaska"
2022-04-10T04:24:06.209Z,4.30,"41 km ENE of Port-Olry, Vanuatu"
2022-04-10T04:18:37.430Z,2.27,"2 km E of Central Aguirre, Puerto Rico"
2022-04-10T04:14:30.810Z,0.28,"15 km NE of West Yellowstone, Montana"
2022-04-10T04:13:24.260Z,0.85,"3km NNW of The Geysers, CA"
2022-04-10T04:08:09.930Z,-0.08,"2km NW of The Geysers, CA"
2022-04-10T04:05:03.434Z,4.40,"Bonin Islands, Japan region"
2022-04-10T03:59:02.380Z,0.68,"8km SSE of Idyllwild, CA"
2022-04-10T03:51:33.040Z,1.91,"45 km WSW of False Pass, Alaska"
2022-04-10T03:48:44.510Z,1.05,"44 km WSW of False Pass, Alaska"
2022-04-10T03:48:37.390Z,0.56,"28 km SSE of Morton, Washington"
2022-04-10T03:48:18.490Z,2.01,"7 km S of Pāhala, Hawaii"
2022-04-10T03:45:09.520Z,1.56,"2 km E of Jackson, Wyoming"
2022-04-10T03:37:25.892Z,4.50,"10 km WSW of Comas, Peru"
2022-04-10T03:30:04.390Z,1.49,Wyoming
2022-04-10T03:27:13.830Z,1.01,"13km SE of Anza, CA"
2022-04-10T03:24:14.110Z,0.70,"19km E of Little Lake, CA"
2022-04-10T03:23:40.681Z,4.00,"48 km WSW of False Pass, Alaska"
2022-04-10T03:08:52.310Z,1.28,"8 km N of West Yellowstone, Montana"
2022-04-10T03:04:31.500Z,0.35,"9 km ESE of Hebgen Lake Estates, Montana"
2022-04-10T03:04:05.931Z,5.00,"3 km W of Comas, Peru"
2022-04-10T02:57:52.253Z,1.20,"8 km NE of Point Possession, Alaska"
2022-04-10T02:52:05.290Z,-0.02,"6km W of Cobb, CA"
2022-04-10T02:50:22.600Z,0.42,"7 km E of Hebgen Lake Estates, Montana"
2022-04-10T02:48:12.520Z,1.93,"25 km E of Honaunau-Napoopoo, Hawaii"
2022-04-10T02:45:49.970Z,0.91,"7km W of Cobb, CA"
2022-04-10T02:43:44.989Z,3.50,western Texas
2022-04-10T02:37:55.766Z,1.30,"10 km WNW of Hope, Alaska"
2022-04-10T02:32:45.355Z,1.20,"55 km W of Salamatof, Alaska"
2022-04-10T02:27:42.640Z,2.60,"59 km SSW of Whites City, New Mexico"
2022-04-10T02:17:05.460Z,1.08,"8 km ENE of Lima, Montana"
2022-04-10T02:16:41.385Z,1.90,"44 km W of Salamatof, Alaska"
2022-04-10T02:12:30.934Z,4.30,"7 km W of Árma, Greece"
2022-04-10T02:11:25.850Z,0.09,"1km NE of The Geysers, CA"
2022-04-10T02:05:04.624Z,1.20,"43 km W of Four Mile Road, Alaska"
2022-04-10T02:04:35.790Z,3.69,"96 km NE of Punta Cana, Dominican Republic"
2022-04-10T01:58:57.210Z,2.31,"8 km SSE of Pole Ojea, Puerto Rico"
2022-04-10T01:56:50.580Z,2.03,"10km NE of Coso Junction, CA"
2022-04-10T01:55:15.706Z,4.60,"195 km NNW of Sabang, Indonesia"
2022-04-10T01:52:15.290Z,0.71,"9 km NNE of Stansbury park, Utah"
2022-04-10T01:44:59.650Z,1.95,"3 km NW of Butte Falls, Oregon"
2022-04-10T01:34:26.760Z,0.85,"2km NW of The Geysers, CA"
2022-04-10T01:32:24.144Z,5.40,"186 km NNW of Sabang, Indonesia"
2022-04-10T01:30:19.160Z,5.20,"141 km E of ‘Ohonua, Tonga"
2022-04-10T01:24:44.371Z,4.60,"25 km SSE of Lakatoro, Vanuatu"
2022-04-10T01:18:59.030Z,1.40,"46 km ESE of Cantwell, Alaska"
2022-04-10T01:13:49.970Z,1.84,"4 km SW of La Parguera, Puerto Rico"
2022-04-10T01:13:38.260Z,2.11,"13 km SE of Pāhala, Hawaii"
2022-04-10T01:01:46.042Z,2.20,"55 km S of Whites City, New Mexico"
2022-04-10T00:58:53.570Z,1.18,"8km NW of The Geysers, CA"
2022-04-10T00:58:05.072Z,4.20,"16 km SSW of Junik, Kosovo"
2022-04-10T00:36:54.547Z,1.70,"6 km NNE of Big Lake, Alaska"
2022-04-10T00:36:52.600Z,1.40,"60 km NW of Karluk, Alaska"
2022-04-10T00:11:23.840Z,1.27,"15km S of Tres Pinos, CA"
2022-04-10T00:06:22.670Z,0.97,"6km NW of Rialto, CA"
2022-04-10T00:06:16.962Z,4.40,"123 km NE of Taunggyi, Myanmar"
2022-04-09T23:52:35.390Z,1.01,"6km NNE of Fontana, CA"
2022-04-09T23:50:45.310Z,-0.14,"15 km NE of West Yellowstone, Montana"
2022-04-09T23:42:25.450Z,1.16,"7km NW of The Geysers, CA"
2022-04-09T23:39:56.820Z,2.22,southern Idaho
2022-04-09T23:27:16.078Z,0.80,"13 km NW of Willow, Alaska"
2022-04-09T23:25:04.438Z,1.60,"15 km E of Rampart, Alaska"
2022-04-09T23:09:40.786Z,5.00,northern Mid-Atlantic Ridge
2022-04-09T23:06:59.742Z,1.20,"13 km WNW of Two Rivers, Alaska"
2022-04-09T22:58:59.990Z,2.56,"48 km SE of Naalehu, Hawaii"
2022-04-09T22:55:52.990Z,1.11,"18km W of Searles Valley, CA"
2022-04-09T22:55:27.322Z,1.50,"12 km SW of Clam Gulch, Alaska"
2022-04-09T22:53:17.939Z,4.50,"228 km WSW of Haveluloto, Tonga"
2022-04-09T22:41:53.690Z,0.89,Washington
2022-04-09T22:38:32.290Z,1.02,"15km S of Tres Pinos, CA"
2022-04-09T22:33:16.494Z,5.00,northern Mid-Atlantic Ridge
2022-04-09T22:33:13.333Z,1.50,"25 km WSW of Manley Hot Springs, Alaska"
2022-04-09T22:30:29.580Z,0.89,"15 km NE of West Yellowstone, Montana"
2022-04-09T22:30:13.110Z,1.78,"14 km NE of West Yellowstone, Montana"
2022-04-09T22:18:16.837Z,2.40,"7 km SSE of Christchurch, New Zealand"
2022-04-09T22:18:04.320Z,1.00,"16 km N of Nikiski, Alaska"
2022-04-09T22:15:29.750Z,0.64,"7km WNW of Cobb, CA"
2022-04-09T22:11:08.150Z,0.27,"8km E of Mammoth Lakes, CA"
2022-04-09T22:09:52.320Z,1.20,"21 km N of Chickaloon, Alaska"
2022-04-09T22:07:42.370Z,1.40,"19km E of Julian, CA"
2022-04-09T22:04:29.225Z,4.20,"Rat Islands, Aleutian Islands, Alaska"
2022-04-09T21:44:45.920Z,2.41,"7 km ENE of Pāhala, Hawaii"
2022-04-09T21:40:18.826Z,1.80,"23 km N of Four Mile Road, Alaska"
2022-04-09T21:34:58.462Z,4.40,"12 km ENE of Betulia, Colombia"
2022-04-09T21:33:44.270Z,0.48,"5km WNW of Cobb, CA"
2022-04-09T21:22:13.096Z,5.50,"118 km SW of Abepura, Indonesia"
2022-04-09T21:17:20.260Z,0.30,"58 km SE of Pedro Bay, Alaska"
2022-04-09T21:16:46.411Z,1.50,"10 km E of Willow, Alaska"
2022-04-09T21:14:20.130Z,0.19,"7km NW of The Geysers, CA"
2022-04-09T21:08:20.080Z,0.70,"14 km NE of West Yellowstone, Montana"
2022-04-09T21:05:17.940Z,0.40,"6km NW of The Geysers, CA"
2022-04-09T20:52:37.344Z,6.30,"64 km WSW of Norsup, Vanuatu"
2022-04-09T20:40:46.586Z,1.80,"45 km SW of Cantwell, Alaska"
2022-04-09T20:37:07.490Z,0.87,"15km NE of Borrego Springs, CA"
2022-04-09T20:19:28.010Z,1.03,"14 km NE of West Yellowstone, Montana"
2022-04-09T20:14:09.910Z,0.79,"9km SSW of Idyllwild, CA"
2022-04-09T20:08:38.380Z,1.74,"14 km NE of West Yellowstone, Montana"
2022-04-09T20:05:56.310Z,0.01,"15 km NE of West Yellowstone, Montana"
2022-04-09T20:00:03.846Z,4.80,"92 km SE of Gorontalo, Indonesia"
2022-04-09T19:54:58.935Z,1.40,"42 km NW of Valdez, Alaska"
2022-04-09T19:53:53.965Z,1.30,"59 km ENE of McCarthy, Alaska"
2022-04-09T19:52:18.930Z,-0.13,"57 km WNW of Beluga, Alaska"
2022-04-09T19:50:55.770Z,1.50,"10km NW of The Geysers, CA"
2022-04-09T19:49:29.570Z,0.94,"10km NW of The Geysers, CA"
2022-04-09T19:35:14.119Z,5.00,southeast of the Loyalty Islands
2022-04-09T19:34:34.140Z,1.23,"5km E of Calimesa, CA"
2022-04-09T19:30:46.200Z,0.99,"6km NW of Rialto, CA"
